periode_data,wilayah,kecamatan,kelurahan,kode_hidran,nama_hidran,longitude,latitude,alamat,kondisi
2023,Jakarta Pusat,Sawah Besar,Pasar Baru,132050207008,Hidran Kota,"106,8334503","-6,1630087",Jln.Pasar Baru / Toko Penjahit Apin,Baik
2023,Jakarta Pusat,Sawah Besar,Pasar Baru,132050207008,Hidran Kota,"106,8341306","-6,1644639",Jln.Pasar Baru / Bombay Textile,Rusak Berat
2023,Jakarta Pusat,Sawah Besar,Pasar Baru,132050207008,Hidran Kota,"106,8341873","-6,1605786",Jln.H.Saman Hudi / Gereja Ayam,Baik
2023,Jakarta Pusat,Sawah Besar,Pasar Baru,132050207008,Hidran Kota,"106,8332464","-6,1627047",Jln.Pasar Baru / Depan Toko / Cantik,Baik
2023,Jakarta Pusat,Sawah Besar,Pasar Baru,132050207008,Hidran Kota,"106,8319308","-6,1652881",Jln.Pintu Air Raya / Depan Bank BCA,Baik
2023,Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,132050207008,Hidran Kota,"106,8367846","-6,1475119",Jln.Industri 1 RT 013 / 01,Rusak Berat
2023,Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,132050207008,Hidran Kota,"106,8406249","-6,1493256",Jln.Industri I Raya / Kompleks Angkasa Pura I Rw 07,Baik
2023,Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,132050207008,Hidran Kota,"106,8374685","-6,1481496","Jln,Gunung Sahari XI Dalam / Depan Rumah Makan Padang",Baik
2023,Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,132050207008,Hidran Kota,"106,8344529","-6,1463264",Jln.Gunung Sahari No 3 / Hotel Media,Baik
2023,Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,132050207008,Hidran Kota,"106,8390689","-6,1533587","Jln,Gunung Sahari 7a / Dekat Rel Kereta Api",Rusak Berat
2023,Jakarta Timur,MATRAMAN,PALMERIAM,132050207008,Hidran Kota,"106,857472","-6,203417",JL. MATRAMAN RAYA ( DIDEPAN HOTEL HOLIDAY INN),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,PALMERIAM,132050207008,Hidran Kota,"106,859417","-6,208333","JL. MATRAMAN RAYA ( DEPAN ST,YOSEPH)",Rusak Ringan
2023,Jakarta Timur,MATRAMAN,PALMERIAM,132050207008,Hidran Kota,"106,859889","-6,209611",JL. MATRAMAN RAYA ( DEPAN DISBINTALAD),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,PALMERIAM,132050207008,Hidran Kota,"106,861889","-6,208472",JL. KH AHMAD DAHLAN ( HUK REL KRETA),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,PALMERIAM,132050207008,Hidran Kota,"106,861028","-6,205194",JL. KAYU MANIS LAMA 1,Rusak Ringan
2023,Jakarta Timur,MATRAMAN,PALMERIAM,132050207008,Hidran Kota,"106,857417","-6,197083",JL. RAYA PRAMUKA ( DEPAN PS PRAMUKA),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,PALMERIAM,132050207008,Hidran Kota,"106,859083","-6,195944",JL. RAYA PRAMUKA ( DEPAN TOKO  KERTAS MUTIARA),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,PALMERIAM,132050207008,Hidran Kota,"106,8703686","-6,1924821",JL. RAYA PRAMUKA ( DEPAN BPKP),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,UTAN KAYU UTARA,132050207008,Hidran Kota,"106,862722","-6,193833",JL. RAYA UTAN KAYU UTARA ( DEPAN KORAMIL),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,UTAN KAYU UTARA,132050207008,Hidran Kota,"106,867","-6,193611",JL. RAYA UTAN KAYU UTARA ( DEPAN HOTEL SALEH),Baik
2023,Jakarta Timur,MATRAMAN,UTAN KAYU UTARA,132050207008,Hidran Kota,"106,868861","-6,19475",JL. RAYA UTAN KAYU UTARA ( HUK KOMP. KEHAKIMAN),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,UTAN KAYU UTARA,132050207008,Hidran Kota,"106,871056","-6,196361",JL. RAYA UTAN KAYU UTARA ( HUK JL NANGKA),baik
2023,Jakarta Timur,MATRAMAN,UTAN KAYU SELATAN,132050207008,Hidran Kota,"106,873889","-6,197361",JL. AHMAD YANI ( DIBAWAH JPO HALTE BUSWAY),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,UTAN KAYU SELATAN,132050207008,Hidran Kota,"106,8734018","-6,204165",JL. AHMAD YANI ( DIDEPAN POLSEK KEBON SEREH),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,UTAN KAYU SELATAN,132050207008,Hidran Kota,"106,866222","-6,20875",JL. KELAPA SAWIT RAYA ( HUK KAYU MANIS X),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,UTAN KAYU SELATAN,132050207008,Hidran Kota,"106,865556","-6,206889",JL. KELAPA SAWIT RAYA ( HUK KAYU MANIS X),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,UTAN KAYU SELATAN,132050207008,Hidran Kota,"106,867167","-6,204389",JL. PANDAN ( DEPAN CUCI STEAM),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,UTAN KAYU SELATAN,132050207008,Hidran Kota,"106,869889","-6,208528",JL. KELAPA TINGGI ( HUK DEKET GAPURA ),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,PISANGAN BARU,132050207008,Hidran Kota,"106,862528","-6,209361",JL. PISANGAN BARU TENGAH 1 ( DEPAN POS RW,Rusak Ringan
2023,Jakarta Timur,MATRAMAN,PISANGAN BARU,132050207008,Hidran Kota,"106,872634","-6,214235",JL. PISANGAN  BARU TIMUR ( DEPAN PUSKES MATRAMAN),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,PISANGAN BARU,132050207008,Hidran Kota,"106,872583","-6,209611",JL. PISANGAN BARU TIMUR ( HUK JL. SKIP UJUNG),baik
2023,Jakarta Timur,MATRAMAN,PISANGAN BARU,132050207008,Hidran Kota,"106,871083","-6,214056",JL. PISANGAN BARU 1 ( HUK DEPAN DEPO GALON DAN GAS),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,PISANGAN BARU,132050207008,Hidran Kota,"106,868389","-6,214111",JL. PISANGAN BARU 3 ( HUK GG SALIM),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,PISANGAN BARU,132050207008,Hidran Kota,"106,867778","-6,212306",JL. PISANGAN BARU 3 (DEPAN KLINIK ),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,PISANGAN BARU,132050207008,Hidran Kota,"106,873361","-6,211222",JL. PISANGAN BARU TENGAH ( SEBELAH TPS HUK KEB.SEREH BARAT ),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,PISANGAN BARU,132050207008,Hidran Kota,"106,87175","-6,211278",JL. PISANGAN BARU TENGAH  (SEBRANG MATRIAL DEPAN RUMAH NO. 106),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,PISANGAN BARU,132050207008,Hidran Kota,"106,869833","-6,211472","JL. PISANGAN BARU TENGAH ( HUK PISANGAN BARU II ,ALFAMART)",baik
2023,Jakarta Timur,MATRAMAN,PISANGAN BARU,132050207008,Hidran Kota,"106,867778","-6,211528","JL. PISANGAN BARU TENGAH ( HUK PISANGAN BARU III ,DEPAN KLINIK YABI  MEDIKA)",Rusak Ringan
2023,Jakarta Timur,MATRAMAN,KAYU MANIS,132050207008,Hidran Kota,"106,859889","-6,199972",JL. KAYU MANIS BARAT ( HUK KAYU MANIS III),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,KAYU MANIS,132050207008,Hidran Kota,"106,861694","-6,206333",JL. KAYU MANIS BARAT ( HUK KAYU MANIS VIII DEPAN RUMAH NO.85),Rusak Ringan
2023,Jakarta Timur,MATRAMAN,KAYU MANIS,132050207008,Hidran Kota,"106,861694","-6,206333",JL. KAYU MANIS BARAT ( HUK KAYU MANIS VI DAN JL. JARAK II),Rusak Ringan
2023,Jakarta Timur,Pulo Gadung,Jati,132050207008,Hidran Kota,"106,897333","-6,19025","Jl. Pulo Asem Tim. X 2-12, RT.6/RW.4, Jati, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220",baik
2023,Jakarta Utara,Cilincing,Semper Barat,132050207008,Hidran Kota,"106,924392","-6,125967",Semper Barat Jln. Raya Gereja Tugu  (Depan SMP 231),Rusak Ringan
2023,Jakarta Utara,Cilincing,Semper Barat,132050207008,Hidran Kota,"106,9229306","-6,1241326",Semper Barat Jln. Raya Tugu ( Depan 1/3 Jl. Raya Gereja Tugu),Rusak Ringan
2023,Jakarta Utara,Cilincing,Semper Barat,132050207008,Hidran Kota,"106,9197034","-6,1257353",Semper Barat Jln. Raya Tugu No.22 (Depan Gereja Tugu Katolik Salib),Rusak berat
2023,Jakarta Utara,Cilincing,Semper Barat,132050207008,Hidran Kota,"106,918696","-6,1262555",Semper Barat Jln. Raya Tugu No. 43 (Dekat Pasar Tugu,Rusak Berat
2023,Jakarta Utara,Cilincing,Semper Barat,132050207008,Hidran Kota,"106,9192437","-6,1291631",Semper Barat Jln. Sungai Barito No.2 (Didalam toko),Rusak Berat
2023,Jakarta Utara,Cilincing,Semper Barat,132050207008,Hidran Kota,"106,9194094","-6,1303204",Semper Barat Jln. Tipar Cakung No.(Samping Halte),Rusak Berat
2023,Jakarta Utara,Cilincing,Semper Barat,132050207008,Hidran Kota,"106,9209174","-6,1322651",Semper Barat Jln. Sena (Pintu Gerbang Yon Air),Rusak Ringan
2023,Jakarta Utara,Cilincing,Semper Barat,132050207008,Hidran Kota,"106,923428","-6,1335876",Semper Barat Jln. Sena (Depan Lapangan Voley Asrama Yon Air),Rusak Ringan
2023,Jakarta Utara,Cilincing,Semper Barat,132050207008,Hidran Kota,"106,9246242","-6,1349937",Semper Barat Jln. Komp. Kebersihan (Depan SMA/SMP YASPI),Rusak Ringan
2023,Jakarta Utara,Cilincing,Semper Barat,132050207008,Hidran Kota,"106,9214925","-6,1307309",Semper Barat  Jln.Semper Barat  4 (Depan Jl. Kapuas3/Warung),Rusak Ringan
2023,Jakarta Utara,Cilincing,Semper Barat,132050207008,Hidran Kota,"106,9237477","-6,1299263",Semper Barat Jln. Sungai Berantas (Depan Taman/Pospol),Rusak Ringan
2023,Jakarta Utara,Cilincing,Semper Barat,132050207008,Hidran Kota,"106,9179816","-6,1082851",Semper Barat Jln. Cilincing Raya (Depan rumah No.3 Rt.15 Rw.16 Material TB Sumber Jaya),Rusak Ringan
2023,Jakarta Utara,Cilincing,Semper Barat,132050207008,Hidran Kota,"106,9171162","-6,1149521",Semper Barat Jln.  Keramat Jaya Raya (Depan Toko Inti Jaya Elektronik/Sekolah Marsudirini),Rusak Ringan
2023,Jakarta Utara,Cilincing,Semper Timur,132050207008,Hidran Kota,"106,9253072","-6,107567",Semper Timur Jln. Dewa Kembar (Depan pertigaan jl. Cilincing),Rusak Ringan
2023,Jakarta Utara,Cilincing,Semper Timur,132050207008,Hidran Kota,"106,9259278","-6,1107082",Semper Timur Jln. Madya Kebantenan (Depan Gereja GPIB),Rusak Ringan
2023,Jakarta Utara,Cilincing,Semper Timur,132050207008,Hidran Kota,"106,9263542","-6,1136435",Semper Timur Jln. Kebantenan (Depan Kelurahan Semper Timur),Rusak Ringan
2023,Jakarta Utara,Cilincing,Semper Timur,132050207008,Hidran Kota,"106,922835","-6,1087689",Semper Timur Jln. Cakung Cilincing raya (1/3 Jl. Cilincing Raya),Rusak Ringan
2023,Jakarta Utara,Cilincing,Semper Timur,132050207008,Hidran Kota,"106,9235649","-6,1114065",Semper Timur Jln. Cakung Cilincing raya (1/3 Jl. Ardodedali dekat SMA 73),Rusak Ringan
2023,Jakarta Utara,Cilincing,Semper Timur,132050207008,Hidran Kota,"106,9313983","-6,1058817",Semper Timur Jln. Komplek Ex Gaya Motor (Depan lapangan),Rusak Ringan
2023,Jakarta Utara,Cilincing,Sukapura,132050207008,Hidran Kota,"106,9221279","-6,1395597",Sukapura Jln. Tipar Cakung (Depan TPU Sukapura),Rusak Ringan
2023,Jakarta Utara,Cilincing,Sukapura,132050207008,Hidran Kota,"106,9220768","-6,1432719",Sukapura Jln. Tipar Cakung (Dekat Jl. Kompi Jenggot),Rusak Ringan
2023,Jakarta Utara,Cilincing,Sukapura,132050207008,Hidran Kota,"106,9226556","-6,1449849",Sukapura Jln. Tipar Cakung (Depan Pos Polisi Sukapura),Rusak Ringan
2023,Jakarta Utara,Cilincing,Sukapura,132050207008,Hidran Kota,"106,9219405","-6,1414115",Sukapura Jln. Tipar Cakung Gading  Griya Lestari (Depan pintu masuk GGL),Rusak Ringan
2023,Jakarta Utara,Cilincing,Sukapura,132050207008,Hidran Kota,"106,9232271","-6,1517701",Sukapura  Jln. Sukapura Barat VI (Samping Jl. Berlian),Rusak Ringan
2023,Jakarta Utara,Cilincing,Sukapura,132050207008,Hidran Kota,"106,9232772","-6,1553425",Sukapura Jln. Sukapura Barat VI (Dekat Gapura Komplek Beacukai/RS. Firdaus),Rusak Ringan
2023,Jakarta Utara,Cilincing,Sukapura,132050207008,Hidran Kota,"106,9233431","-6,1579324",Sukapura Jln. Pajajaran (Samping Jl. Siak/Pos Hansip),Rusak Ringan
2023,Jakarta Utara,Cilincing,Sukapura,132050207008,Hidran Kota,"106,9248548","-6,1497443",Sukapura Jln. Tipar Cakung (Depan Rent ASSA),Rusak Ringan
2023,Jakarta Utara,Cilincing,Sukapura,132050207008,Hidran Kota,"106,9262742","-6,152046",Sukapura Jln.Tipar Cakung (Depan Kawasan Gudang P Depan Gramedia),Rusak Ringan
2023,Jakarta Utara,Cilincing,Sukapura,132050207008,Hidran Kota,"106,9303696","-6,1577851",Sukapura  Jln. Tipar Cakung No.14  (Depan Klinik Yayasan Ampera Jawa),Rusak Ringan
2023,Jakarta Utara,Cilincing,Sukapura,132050207008,Hidran Kota,"106,9244762","-6,148294",Sukapura Jln. Tipar Cakung No.28 (Depan Kantor Kelurahan Sukapura),Rusak Berat
2023,Jakarta Timur,Jatinegara,Bali mester,132050207008,Hidran Kota,"106,864806","-6,220111",Jl. Raya jatinegara barat dekat RS hermina,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Rawa Bunga,132050207008,Hidran Kota,"106,87425","-6,220806",Jl. DI Panjaitan RW 5 Kelurahan Rawa Bunga Depan Kantor Telkom,baik
2023,Jakarta Timur,Jatinegara,Rawa Bunga,132050207008,Hidran Kota,"106,871361","-6,215389",Jl. Bekasi barat RW 3 Kelurahan Rawa Bunga sebrang stasiun Jatinegara,baik
2023,Jakarta Timur,Jatinegara,Rawa Bunga,132050207008,Hidran Kota,"106,867722","-6,215528",Jl. Bekasi barat dekat halte transjakarta dan sebrang jl bekasi barat VI,baik
2023,Jakarta Timur,Jatinegara,Kampung Melayu,132050207008,Hidran Kota,"106,865944","-6,223278",JL. JATINEGARA BARAT Depan Universitas Az Zahra,baik
2023,Jakarta Timur,Jatinegara,Bidara Cina,132050207008,Hidran Kota,"106,867278","-6,226639",Jl. Otista Raya Pertigaan Jl. Pedati,baik
2023,Jakarta Timur,Jatinegara,Bidara Cina,132050207008,Hidran Kota,"106,868861","-6,237167",Jl. Otista Raya depan MC donald,baik
2023,Jakarta Timur,Jatinegara,Bidara Cina,132050207008,Hidran Kota,"106,867","-6,226444",Jl. Otista Raya Kelurahan Bidara Cina sebrang toko new jakarta,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Besar Selatan,132050207008,Hidran Kota,"106,883956","-6,2263734",Jl. Cipinang Jaya Raya Cipinang Besar Selatan depan jl. Cipinang jaya LL,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Besar Selatan,132050207008,Hidran Kota,"106,886389","-6,2205",Jl. Cipinang Jaya Raya depan alfamart dan sebrang komplek perumahan cipinan elok,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Besar Utara,132050207008,Hidran Kota,"106,886861","-6,216194",Jl. Cipinang Jaya Raya Kelurahan Cipinang Besar Utara samping kanan belakang LP Cipinang,baik
2023,Jakarta Timur,Jatinegara,Cipinang Besar Utara,132050207008,Hidran Kota,"106,885056","-6,214611",Jl. Bekasi timur raya Kel. Cipinang Besar Utara depan LP cipinang,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Besar Utara,132050207008,Hidran Kota,"106,875806","-6,215167",Jl. Raya bekasi timur Kelurahan Cipinang Besar Utara depan medikal haji jakarta dekat lampu merah,baik
2023,Jakarta Timur,Jatinegara,Cipinang Besar Utara,132050207008,Hidran Kota,"106,875694","-6,216806",Jl. Raya bekasi timur IV Kelurahan Cipinang Besar Utara depan futsal leoni dekat kejaksaan negeri Jakarta Timur,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Muara,132050207008,Hidran Kota,"106,893028","-6,213444",Jl. I gusti ngurah rai depan gudang alfa mart,baik
2023,Jakarta Timur,Jatinegara,Cipinang Muara,132050207008,Hidran Kota,"106,886472","-6,227583",Jl. Cipinang muara raya depan kantor kelurahan Cipinang muara,baik
2023,Jakarta Timur,Duren Sawit,Duren Sawit,132050207008,Hidran Kota,"106,9223351","-6,2306676","Jl. Raden Inten II, RT.1/RW.7, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440",baik
2023,Jakarta Timur,Duren Sawit,Duren Sawit,132050207008,Hidran Kota,"106,9223281","-6,2369272","Jl. Raden Inten II Blok AG13 No.7, RT.9/RW.14, Duren Sawit, Kec. Duren Sawit, DKI Jakarta, Daerah Khusus Ibukota Jakarta 13440",Rusak Ringan
2023,Jakarta Timur,Duren Sawit,Duren Sawit,132050207008,Hidran Kota,"106,9196996","-6,2462166","Jl. Raden Inten II No.175, RT.3/RW.24, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440",baik
2023,Jakarta Timur,Duren Sawit,Duren Sawit,132050207008,Hidran Kota,"106,9232373","-6,2232958","Jl. Raden Inten II No.3, RT.8/RW.10, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440",baik
2023,Jakarta Timur,Duren Sawit,Duren Sawit,132050207008,Hidran Kota,"106,9146981","-6,2275228","Jl. Swadaya Raya No.53 B, RT.1/RW.12, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440",Rusak Ringan
2023,Jakarta Timur,Duren Sawit,Duren Sawit,132050207008,Hidran Kota,"106,9189546","-6,2295198","Jl. Pendidikan Raya No.12, RT.5/RW.1, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440",baik
2023,Jakarta Timur,Duren Sawit,Duren Sawit,132050207008,Hidran Kota,"106,9171976","-6,2328489","Jl. Swadaya VIII No.1, RT.8/RW.1, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440",baik
2023,Jakarta Timur,Duren Sawit,Duren Sawit,132050207008,Hidran Kota,"106,9141816","-6,2312011","Jl. Kelurahan Raya No.41, RT.11/RW.1, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440",Rusak Ringan
2023,Jakarta Timur,Duren Sawit,Duren Sawit,132050207008,Hidran Kota,"106,913172","-6,2336161","JL. Laut Banda, DD 1 No.11 B, Kav. Angkatan Laut, RT.8/RW.17 Duren Sawit, kec.Duren Sawit, kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440",Rusak Ringan
2023,Jakarta Timur,Duren Sawit,Duren Sawit,132050207008,Hidran Kota,"106,9169003","-6,2401179","Jl. Selat Makasar, RT.2/RW.5, Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta",baik
2023,Jakarta Timur,Duren Sawit,Duren Sawit,132050207008,Hidran Kota,"106,9219116","-6,2336121","Jl.Â Pendidikan RayaÂ No.2, RT.11/RW.2, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440",baik
2023,Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,132050207008,Hidran Kota,"106,8378567","-6,1490016","Jln,Gunung Sahari 7a / Dekat Sekolah Tunas Bangsa",Baik
2023,Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,132050207008,Hidran Kota,"106,8379277","-6,1467865",Jln.Rajawali Selatan / Depan Bengkel Motor Honda,Baik
2023,Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,132050207008,Hidran Kota,"106,8377892","-6,1463219","Jln,Rajawali Selatan / Sekolah Yayasan Triwibawa",Rusak Berat
2023,Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,132050207008,Hidran Kota,"106,8416258","-6,1469017",Jln.Rajawali II Depan Bengkel Mobil,Rusak Berat
2023,Jakarta Barat,Grogol Petamburan,Grogol,132050207008,Hidran Kota,"106,790158","-6,166553",Jl. Dr. Susilo Raya. Kel. Grogol (Belakang terminal luar kota Grogol ),Baik
2023,Jakarta Barat,Grogol Petamburan,Grogol,132050207008,Hidran Kota,"106,796206","-6,162502",Jl. Dr. Muwardi Raya. Kel. Grogol           (Samping klinik Gigi Prima),Rusak Ringan
2023,Jakarta Barat,Grogol Petamburan,Grogol,132050207008,Hidran Kota,"106,789843","-6,165858",Jl. Dr. Susilo Raya. Kel. Grogol ( Jl. Susilo Raya ujung barat ),Rusak Ringan
2023,Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,132050207008,Hidran Kota,"106,780065","-6,177757",JL.  Tanjung Duren Barat,Rusak Ringan
2023,Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,132050207008,Hidran Kota,"106,784008","-6,169147",Jl. Taman Daan Mogot,Baik
2023,Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,132050207008,Hidran Kota,"106,7832","-6,173639",Jl. Tanjung Duren Raya No. 363 RW. 003,Rusak Ringan
2023,Jakarta Barat,Grogol Petamburan,Tanjung Duren Selatan,132050207008,Hidran Kota,"106,787572","-6,183985","Jl. Tanjung Duren Lama No. 36, RT. 004/001",Rusak Ringan
2023,Jakarta Barat,Grogol Petamburan,Tanjung Duren Selatan,132050207008,Hidran Kota,"106,783883","-6,183345",Jl. Tanjung Duren Selatan I,Rusak Ringan
2023,Jakarta Barat,Grogol Petamburan,Tanjung Duren Selatan,132050207008,Hidran Kota,"106,788479","-6,179844",Jl. Tanjung Duren Timur No. 24                   (Dekat Gg. Mandalika),Rusak Ringan
2023,Jakarta Barat,Grogol Petamburan,Tomang,132050207008,Hidran Kota,"106,789608","-6,172222",Jl. S. Parman No. 7 RW. 8. Kel. Tomang (Depan gedung catatan sipil),Baik
2023,Jakarta Barat,Grogol Petamburan,Tomang,132050207008,Hidran Kota,"106,792319","-6,174902",Jl. Gelong Baru Utara RW 7  Kel. Tomang (Samping gedung Telkom),Rusak Ringan
2023,Jakarta Barat,Grogol Petamburan,Tomang,132050207008,Hidran Kota,"106,801714","-6,172588",Jl. Rawa Kepa Raya RW. 008/012              (SMP 286),Rusak Ringan
2023,Jakarta Barat,Grogol Petamburan,Tomang,132050207008,Hidran Kota,"106,795898","-6,178445",Jl. S. Parman. RW. 01 Kel. Tomang                          (Depan Kantor pajak Gropet),Rusak Ringan
2023,Jakarta Barat,Grogol Petamburan,Tomang,132050207008,Hidran Kota,"106,799058","-6,176039",Jl. Mandala Raya Kel. Tomang RW. 05     (Depan Bank BCA),Baik
2023,Jakarta Barat,Grogol Petamburan,Tomang,132050207008,Hidran Kota,"106,802921","-6,174735",Jl. Tomang Raya. RW. 05  Kel. Tomang            (Depan Bank Panin),Baik
2023,Jakarta Barat,Grogol Petamburan,Tomang,132050207008,Hidran Kota,"106,797497","-6,173658",Jl. Mandala Raya RW. 07 (Pertigaan Kampus IBEK),Rusak Ringan
2023,Jakarta Barat,Grogol Petamburan,Tomang,132050207008,Hidran Kota,"106,798805","-6,171168",Jl. Mandala Utara RW. 04                                 (Depan Warkop Indomie),Rusak Ringan
2023,Jakarta Barat,Grogol Petamburan,Tomang,132050207008,Hidran Kota,"106,79704","-6,17679",Jl. Gelong Baru Raya RW. 03                         (Depan SMP Muhammadiyah 33),Baik
2023,Jakarta Barat,Grogol Petamburan,Tomang,132050207008,Hidran Kota,"106,798824","-6,166302","Jl. Tomang Utara 1 RW. 10, Tomang (Belakang Roxy Square)",Rusak Ringan
2023,Jakarta Barat,Grogol Petamburan,Tomang,132050207008,Hidran Kota,"106,793418","-6,16672",Jalan Kyai Tapa No. 01 RW. 016                      (Depan Universitas Trisakti),Rusak Ringan
2023,Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,132050207008,Hidran Kota,"106,773826","-6,15245",Jl. Perdana Raya RT. 001/001                            (Depan Palyja),Rusak Ringan
2023,Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,132050207008,Hidran Kota,"106,776383","-6,159913",Jl. Karya Komplek Prima Indah Utama RT. 001/006,Baik
2023,Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,132050207008,Hidran Kota,"106,769972","-6,154985",Jl. Pangeran Tubagus Angke RT. 07/005,Rusak Ringan
2023,Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,132050207008,Hidran Kota,"106,778088","-6,160303",Jl. Swadaya RT. 001/006,Rusak Ringan
2023,Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,132050207008,Hidran Kota,"106,776016","-6,156301",Jl. Merpati Raya RT. 005/006,Rusak Ringan
2023,Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,132050207008,Hidran Kota,"106,777748","-6,15701",Jl. Indraloka Raya RT. 007/006                      (Depan AlfamaRT),Rusak Ringan
2023,Jakarta Timur,Pulo Gadung,Jati,132050207008,Hidran Kota,"106,8970369","-6,1884201","Jl. Pulo Asem Tim. Raya No.62, RT.16/RW.4, Jati, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220",baik
2023,Jakarta Timur,Pulo Gadung,Jati,132050207008,Hidran Kota,"106,891636","-6,1909957","Jl. Taman Pulo Asem Utara 88-57, RT.7/RW.1, Jati, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220",baik
2023,Jakarta Timur,Pulo Gadung,jati,132050207008,Hidran Kota,"106,8854406","-6,1909785","RT.7/RW.1, Jati, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220",baik
2023,Jakarta Timur,Pulo Gadung,jati,132050207008,Hidran Kota,"106,897778","-6,198056","Jl. Layur No.1, RT.10/RW.6, Jati, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220",baik
2023,Jakarta Timur,Pulo Gadung,jati,132050207008,Hidran Kota,"106,891972","-6,197972","Gg. Buntu, RT.16/RW.6, Jati, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220",baik
